title,worldwide,Year,Genre
Violet Evergarden Gaiden: Eien to Jid…,"$11,631,746",2019,Drama
Vivir dos veces,"$360,475",2019,Drama
Zao An Gong Zhu,"$2,940,000",2019,Drama
Dou ai xiong ren zhen,"$810,000",2019,Romantic Comedy
Luo Xiaohei zhan ji,"$47,553,785",2019,Adventure
Yi Sheng Zhi Wei Yi Shi Lai,"$833,839",2019,Drama
5th of July,$0,2019,Comedy
Adventures of Dally & Spanky,$0,2019,Drama
Crystal City,$0,2019,Documentary
Curious George: Royal Monkey,$0,2019,Adventure
The Far Green Country,$0,2019,Documentary
Harvest Love,$0,2019,Romantic Comedy
Horror Movie: A Low Budget Nightmare,$0,2019,Documentary
Mayday,$0,2019,Action
The Parting Glass,$0,2019,Drama
VHS Nasty,$0,2019,
Chained for Life,"$17,370",2019,Black Comedy
Geukjangpan Banjieui Bimililgi,"$474,584",2019,Adventure
Héraðið,"$65,331",2019,Drama
"Himeul Naeyo, Miseuteo Lee","$8,568,179",2019,Comedy
How to Say Goodbye,$0,2019,Drama
Nappeun Nyeoseokdeul: Deo Moobi,"$34,307,303",2019,Drama
tajja: won aidey jaek,"$16,556,995",2019,Drama
What Death Leaves Behind,$0,2019,Thriller/Suspense
You are Here A Come From Away Story,$0,2019,Documentary
Dorogoy papa,"$645,369",2019,Comedy
The Goldfinch,"$9,429,910",2019,Drama
Gut Gegen Nordwind,"$4,869,079",2019,Drama
"Ich war zuhause, aber","$16,944",2019,Drama
Just A Stranger,"$5,252",2019,Drama
La mafia non è più quella di una volta,"$118,091",2019,Documentary
Scooter,$0,2019,Thriller/Suspense
Sorokin Trip,"$37,640",2019,Documentary
Strange But True,"$284,831",2019,Thriller/Suspense
Tutta un'altra vita,"$1,815,376",2019,Comedy
A Vida Invisível,"$1,784,136",2019,Drama
3 Days With Dad,$0,2019,Comedy
3 Lives,"$13,371",2019,Thriller/Suspense
Animus Animalis (istorija apie zmones…,"$4,324",2019,Documentary
Aru Sendo No Hanashi,$0,2019,Drama
Aute Retrato,"$69,424",2019,Documentary
Away from the shore,"$6,403",2019,Drama
Bruja,"$88,367",2019,Drama
"Bu y Bu, una aventura interdimensional","$16,145",2019,Adventure
Candy Corn,$0,2019,Horror
Capital in the Twenty-First Century,"$357,913",2019,Documentary
Chasing Einstein,"$24,117",2019,Documentary
Le choc du futur,"$2,461",2019,Drama
Cin Azabı,"$124,740",2019,Horror
Claudia,"$3,697",2019,Comedy
Close to Me and Warm You,"$28,169",2019,Drama
Cracked Up,"$9,197",2019,Documentary
Depraved,"$23,077",2019,Horror
Desolation Center,"$32,016",2019,Documentary
Deux moi,"$5,015,831",2019,Drama
Divaldo: O Mensageiro da Paz,"$1,294,315",2019,Drama
Dream Girl,"$727,891",2019,Romantic Comedy
"Empathy, Inc.",$0,2019,Drama
Extra Ordinary,"$223,713",2019,Horror
Føniks,$0,2019,Drama
Fu xing gao zhao zhu xiao ba,"$763,475",2019,Adventure
Fucilateli - Commissione d'Inchiesta …,$786,2019,Documentary
Funny Pets 2,"$21,618",2019,Adventure
The Game Changers,"$163,738",2019,Documentary
Gang Leader,"$121,806",2019,Drama
Haunt,"$1,811,535",2019,Horror
A Herdade,"$427,212",2019,Drama
Imprisoned,"$23,304",2019,Thriller/Suspense
Jeanne,"$194,278",2019,Musical
Kioku ni Gozaimasen,"$32,333,512",2019,Comedy
Kız Kardeşler,"$92,979",2019,Drama
Litus,"$331,454",2019,Comedy
Love Action Drama,"$28,452",2019,Romantic Comedy
Mamá Se Fue De Viaje,"$1,615,984",2019,Comedy
May I Be Happy,"$3,391",2019,Documentary
Moonlight Sonata: Deafness in Three M…,"$33,841",2019,Documentary
Nabarvené ptáče,"$656,594",2019,Drama
No Longer Human,"$10,452,114",2019,Drama
Out of Liberty,"$317,217",2019,Western
Un petit air de famille,"$124,359",2019,Adventure
Pilsudski,"$1,024,384",2019,Drama
Riot Girls,$0,2019,Action
The Room,"$3,904,811",2019,Drama
Rosa,"$12,203",2019,Drama
Section 375,"$17,386",2019,Drama
Seeds,$0,2019,Horror
Semillas de alegría,$713,2019,Documentary
Sivappu Manjal Pachai,"$1,127",2019,Action
Skutok sa stal,"$97,262",2019,Documentary
Sordo,"$96,887",2019,Action
The Sound of Silence,"$22,152",2019,Drama
Die Stropers,$0,2019,Drama
Tall Girl,$0,2019,Romantic Comedy
Tattoo Uprising,$0,2019,Documentary
Teri Meri Jodi,"$10,616",2019,Drama
Thomas and Friends: Digs and Discoveries,"$162,279",2019,Adventure
Todo por el ascenso,$881,2019,Comedy
Tu mérites un amour,"$368,121",2019,Romantic Comedy
Vai que Cola 2: O Começo,"$3,061,712",2019,Comedy
The Weekend,$0,2019,Romantic Comedy
Wolf,"$31,185",2019,Horror
Yi Qie Ru Ni,"$213,084",2019,Drama
Zhu Xian,"$56,911,144",2019,Action
Mult v. Kino Vypusk No. 102,"$92,708",2019,Adventure
Jue Sheng Shi Ke,"$16,841,504",2019,Drama
Chiara Ferragni - Unposted,"$1,770,900",2019,Documentary
A Horse from Heaven,"$21,425",2019,Drama
Reborn,$0,2019,Horror
Teddy Pendergrass,$0,2019,Documentary
HELLmington,$0,2019,Horror
Midnight Traveler,"$50,349",2019,Documentary
Elefant,"$29,759",2019,Comedy
Il colpo del cane,"$30,432",2019,Comedy
Mary,"$942,507",2019,Horror
Once in Trubchevsk,"$7,234",2019,Drama
Sestrenka,"$429,157",2019,Drama
Ukishimaho,"$14,565",2019,Documentary
Voskresenye,"$10,974",2019,Drama
Zeroville,"$65,424",2019,Comedy
7 Days to Vegas,$0,2019,Comedy
Always in Season,$0,2019,Documentary
Ambition,$0,2019,Thriller/Suspense
American Dreamer,$0,2019,Thriller/Suspense
Annem,"$461,993",2019,Drama
Arest,"$5,597",2019,Drama
Auggie,$0,2019,Drama
Baglilik Asli,"$17,275",2019,Drama
Barcelona 1714,"$99,268",2019,Adventure
Between Two Ferns: The Movie,$0,2019,Comedy
Bloodline,"$201,427",2019,Horror
Coming Up For Air,$0,2019,Drama
Corporate Animals,"$3,503",2019,Comedy
La Deuda,"$2,924",2019,Drama
Don’t Be Nice,$0,2019,Documentary
Fantastic Fungi,"$1,672,211",2019,Documentary
Gaddalakonda Ganesh,"$51,967",2019,Thriller/Suspense
Guo Li,"$710,023",2019,Drama
Hello World,"$25,479,860",2019,Drama
Housefull 4,"$3,597,152",2019,Romantic Comedy
Initials SG,"$36,053",2019,Comedy
Kaappaan,"$169,330",2019,Thriller/Suspense
Kin,"$251,416",2019,Horror
Legiony,"$1,405,449",2019,Drama
Lucky Day,"$158,204",2019,Action
Mienai mokugekisha,"$2,844,881",2019,Thriller/Suspense
Nech je svetlo,"$60,981",2019,Drama
Nematoma,"$68,367",2019,Drama
Nikka Zaildar 3,"$249,759",2019,Romantic Comedy
Pailwaan,"$1,985",2019,Drama
Pal Pal Dil Ke Pass,"$28,447",2019,Drama
Passed by Censor,"$19,926",2019,Drama
Prassthanam,"$20,485",2019,Drama
Right Before Your Eyes,$0,2019,Drama
Román pro pokročilé,"$1,041,229",2019,Comedy
Running with the Devil,"$59,730",2019,Action
Siddah,"$2,578",2019,Horror
Systemsprenger,"$492,397",2019,Drama
Trauma is a Time Machine,$0,2019,Drama
Trois jours et une vie,"$727,427",2019,Drama
Unsymmetric Battle,"$4,992",2019,Thriller/Suspense
Villains,$0,2019,Comedy
The Wedding Year,"$37,738",2019,Romantic Comedy
Where’s My Roy Cohn?,"$801,321",2019,Documentary
Who Shot Colosio?,$0,2019,Documentary
Yang Jing Yu,"$86,463",2019,Drama
Ying Ge Hun,"$22,917",2019,Drama
Zoo Wars 2,"$54,048",2019,Adventure
The Zoya Factor,"$180,756",2019,Romantic Comedy
Escaping the NXIVM Cult: A Mother’s…,$0,2019,Drama
Feng kuang meng huan cheng,"$713,335",2019,Adventure
Friends 25th: The One With the Annive…,"$3,758,011",2019,Comedy
"All Male, All Nude: Johnsons",$0,2019,Documentary
The Black String,$0,2019,Horror
The Field,$0,2019,Thriller/Suspense
Inside Man: Most Wanted,"$3,597",2019,Action
One Piece Episode of East Blue: Luffy…,$0,2019,Action
The Painted Warrior,$0,2019,Documentary
Teen Titans Go! Vs. Teen Titans,"$758,115",2019,Action
The Three Bears and the Perfect Gift,$0,2019,Adventure
The Tracker,$0,2019,Action
Jangsa-ri 9.15,"$8,013,172",2019,Drama
Monsoon,"$192,814",2019,Drama
Yangjamulrihak,"$3,792,749",2019,Drama
Ashita Sekai ga Owaru to Shite mo,"$38,539",2019,Drama
Aweobadi,"$54,674",2019,Drama
BanG Dream! Film Live,"$138,644",2019,Musical
Deadtectives,"$21,629",2019,Horror
Doorbeen,"$4,015",2019,Comedy
The Fatal Raid,"$2,345",2019,Action
Foundling,"$21,857",2019,Drama
Geroy (2019),"$2,829,544",2019,Action
Guo Zhi Ge Zhe,"$1,170,000",2019,Drama
Incitement,"$143,190",2019,Thriller/Suspense
Ivanov,"$5,246",2019,Comedy
Korean Film Festival,$480,2019,Multiple Genres
Manhattan Short 2019,"$94,987",2019,Multiple Genres
Mawangeui Ddal Irisya,"$90,690",2019,Adventure
Megi,"$289,668",2019,Drama
Shaun the Sheep Movie: Farmageddon,"$47,862,290",2019,Adventure
Supermarsu,"$77,673",2019,Adventure
Vivere,"$495,767",2019,Drama
Wise Children,"$99,090",2019,Concert/Performance
(Nie)znajomi,"$1,975,617",2019,Comedy
10 Minutes Gone,"$1,221,268",2019,Thriller/Suspense
10E,"$32,413",2019,Comedy
3 From Hell,"$5,747,670",2019,Horror
Agur Etxebeste!,"$153,708",2019,Comedy
Au nom de la terre,"$15,528,468",2019,Drama
Bliss,$0,2019,Horror
Buckout Road,$0,2019,Horror
Campo,$931,2019,Documentary
Casino $k,"$98,172",2019,Drama
Ceux qui travaillent,"$1,046,159",2019,Drama
The Day Shall Come,"$551,512",2019,Comedy
The Death of Dick Long,"$33,856",2019,Black Comedy
Demain Est A Nous,"$527,422",2019,Documentary
Le Dindon,"$1,822,837",2019,Comedy
Drive Me Home,"$18,781",2019,Drama
Firincinin Karisi,"$473,675",2019,Comedy
Fritz Lang’s Indian Epic,"$95,336",2019,
Gallo,$321,2019,Documentary
The Gliksmans,"$5,166",2019,Comedy
Groupers,$0,2019,Comedy
H0us3,"$22,974",2019,Horror
Así habló el cambista,"$44,318",2019,Comedy
Hatsukoi,"$3,671,212",2019,Drama
Hebe: A Estrela do Brasil,"$224,934",2019,Drama
In the Shadow of the Moon,$0,2019,Drama
Irina,"$11,237",2019,Drama
Jim Allison: Breakthrough,$0,2019,Documentary
Jiří Suchý - Lehce s životem se p…,"$14,029",2019,Documentary
Kiangnan 1894,"$710,813",2019,
Košarkar naj bo 2,"$412,007",2019,Comedy
The Last Tree,"$228,648",2019,Drama
The Laundromat,$0,2019,Drama
Lupo,$675,2019,Documentary
Mientras dure la guerra,"$13,475,475",2019,Drama
Misfit 2,"$1,504,508",2019,Comedy
Monștri.,"$21,107",2019,Drama
Namma Veettu Pillai,"$100,000",2019,Drama
Národní třída,"$793,096",2019,Drama
Nineteen Summers,$0,2019,Drama
Ninkyo Gakuen,"$597,134",2019,Comedy
Obsession,$0,2019,Thriller/Suspense
The Panti Sisters,"$2,274",2019,Comedy
Password,"$1,610",2019,Drama
De Patrick,"$144,434",2019,Drama
Il Pianeta In Mare,"$46,355",2019,Documentary
Port Authority,"$61,744",2019,Drama
Prey,"$71,581",2019,Horror
Prey,$0,2019,Documentary
Raising Buchanan,$0,2019,Black Comedy
Red Spring,"$4,397",2019,Horror
Ride Like a Girl,"$9,619,183",2019,Drama
Roger Waters Us + Them,"$1,987,808",2019,Documentary
Sir-Ayet 2,"$94,048",2019,Horror
Sister Aimee,$0,2019,Drama
Sye Raa Narasimha Reddy,"$372,468",2019,Drama
Todas las pecas del mundo,"$945,614",2019,Comedy
Tomorrow,"$18,331",2019,Drama
Websterovci 2: Zo života pavúkov,"$35,317",2019,Adventure
Wo he wo de zu guo,"$474,488,019",2019,Drama
Mult v. Kino Vypusk No. 103,"$91,547",2019,Adventure
Pan Deng Zhe,"$174,008,804",2019,Adventure
Zhongguo jizhang,"$433,176,624",2019,Drama
Aquile Randagie,"$566,764",2019,Drama
Il sindaco del rione sanità,"$465,257",2019,Drama
Art of the Dead,$0,2019,Horror
Bonded in Blood,$0,2019,Thriller/Suspense
Christmas at Grand Valley,$0,2019,Drama
Christmas Coupon,$0,2019,Drama
Christmas Homecoming,$0,2019,Drama
Coyote Lake,$0,2019,Thriller/Suspense
Devil’s Revenge,$0,2019,Horror
Donovan Reid,$0,2019,Thriller/Suspense
Doom: Annihilation,"$78,389",2019,Horror
Eco-Terrorist: The Battle For Our Planet,$0,2019,Documentary
Encounter,$0,2019,Thriller/Suspense
Home for Christmas Day,$0,2019,Drama
Jarhead: Law of Return,$0,2019,Action
Karma,$0,2019,Horror
Low Tide,$0,2019,Drama
Marrying Father Christmas,"$150,949",2019,Drama
Once Upon a Christmas Miracle,$0,2019,Documentary
Placido Domingo - 50th Anniversary Ga…,"$259,747",2019,Concert/Performance
A Veteran’s Christmas,"$214,874",2019,Drama
Walden: Life in the Woods,$0,2019,Drama
"Io, Leonardo","$926,140",2019,Drama
Kajang Botongui Yeonae,"$21,253,248",2019,Romantic Comedy
Peopekteu Maen,"$8,910,845",2019,Drama
Appena un minuto,"$223,827",2019,Comedy
"Free My Soul, Free My Song","$15,455",2019,Documentary
Gyejeolgwa gyejeol sai,"$9,397",2019,Drama
Happy Little Submarines 4: Adventure …,"$67,838",2019,Adventure
Hope Gap,"$1,409,473",2019,Drama
A Journey To The Seaside,"$461,674",2019,Comedy
Lyubi ikh vsekh,"$129,523",2019,Drama
Non si può morire ballando,"$5,337",2019,Comedy
Tuttapposto,"$944,729",2019,Comedy
Wizard,"$224,396",2019,Drama
108 Costuras,"$569,017",2019,Drama
AB Negative,$0,2019,Action
Alice et le maire,"$6,160,487",2019,Comedy
Asuran,"$115,812",2019,Action
Atlantique,"$407,963",2019,Drama
Avenida Almirante Reis em 3 andamentos,"$1,969",2019,Documentary
Billy Connolly - The Sex Life Of Band…,"$759,685",2019,Concert/Performance
Bonjour le monde!,"$52,871",2019,Adventure
Caminhos Magnétykos,"$1,717",2019,Drama
Chambord,"$82,841",2019,Documentary
El Coyote,$0,2019,Action
El crack cero,"$368,320",2019,Thriller/Suspense
Cuck,$0,2019,Thriller/Suspense
Czarny Mercedes,"$90,549",2019,Drama
Dert Bende,"$13,825",2019,Comedy
Deutschstunde,"$1,152,502",2019,Drama
Diecisiete,"$15,375",2019,Drama
Eine ganz heiße Nummer 2.0,"$785,665",2019,Romantic Comedy
"Ela Disse, Ele Disse","$810,763",2019,Comedy
Elvis Unleashed,"$1,067",2019,Documentary
L'extraordinaire voyage de Marona,"$49,554",2019,Adventure
F*ck de liefde,"$3,475,511",2019,Romantic Comedy
Good Posture,"$36,444",2019,Comedy
Hareket Sekiz,"$274,613",2019,Action
Harry Birrell Presents Films Of Love …,"$6,812",2019,Documentary
High & Low The Worst,"$6,081,142",2019,Action
Hitsville: The Making Of Motown,"$364,437",2019,Documentary
In The Tall Grass,$0,2019,Horror
Instinct,"$946,897",2019,Drama
J'irai où tu iras,"$3,374,169",2019,Comedy
Kapsalon Romy,"$190,335",2019,Drama
Keşfedilmemiş Çocuklar,"$6,084",2019,Drama
Kita tylos pusė,"$26,257",2019,Drama
Kral Sakir Korsanlar Diyari,"$6,029,972",2019,Adventure
Kusatma Yedi Uyuyanlar,"$52,371",2019,Action
Losing Alaska,"$2,968",2019,Documentary
Lucy in the Sky,"$325,943",2019,Drama
Marian paratiisi,$0,2019,Drama
Metallica & San Francisco Symphony S&M2,"$2,179,640",2019,Concert/Performance
Miss Virginia,$0,2019,Drama
Mitsubachi to Enrai,"$3,645,910",2019,Drama
Mo,"$29,384",2019,Thriller/Suspense
Moromeții 2,"$936,747",2019,Drama
Mosley,"$522,118",2019,Adventure
My Soul to Keep,$0,2019,Horror
Ni Hao Xian Ren,"$18,466",2019,Romantic Comedy
Oroslan,"$1,399",2019,Drama
The Parts You Lose,$0,2019,Thriller/Suspense
Pretenders,$0,2019,Drama
Promised,"$248,622",2019,Drama
"Psychomagie, un art pour guérir","$308,233",2019,Documentary
Que Sea Ley,"$45,431",2019,Documentary
Le regard de Charles,"$219,742",2019,Documentary
Robbery,$0,2019,Action
Rogue Warfare,$0,2019,Action
România neîmblânzită,"$267,108",2019,Documentary
Royal Opera House: Don Giovanni,"$464,706",2019,Concert/Performance
La Scala: Manon Lescaut,"$6,329",2019,Concert/Performance
Semper Fi,$0,2019,Drama
Sharp the Bull,"$114,006",2019,
Vampirina: Fang-Tastic Party,"$91,861",2019,Adventure
Varados,"$3,035",2019,Documentary
Wallflower,$0,2019,Drama
Wilkolak,"$3,557",2019,Horror
Winterland,"$18,754",2019,Documentary
The Woman Who Loves Giraffes,"$113,858",2019,Documentary
Wrinkles the Clown,"$17,513",2019,Documentary
Wonder Woman: Bloodlines,"$1,724,322",2019,Adventure
Alien Mummies of Peru,$0,2019,Documentary
Art of Deception,$0,2019,Action
Christmas at Pemberley Manor,"$1,022,607",2019,Drama
Christmas Made to Order,$0,2019,Drama
Every Time I Die,"$34,546",2019,Thriller/Suspense
Feliz Año Tijuana,$0,2019,Drama
Hamlet in the Golden Vale,$0,2019,Drama
Harpoon,$0,2019,Horror
Miss Christmas,$0,2019,Drama
Ruin Me,$0,2019,Horror
Wake.,$0,2019,Comedy
Chhota Bheem Kung Fu Dhamaka,"$56,039",2019,Adventure
Matthias & Maxime,"$1,817,761",2019,Drama
Mister America,"$130,897",2019,Comedy
Pansori Bokseo,"$151,777",2019,Drama
Susanhhan Iut,"$54,687",2019,Comedy
Bolevoy porog,"$52,087",2019,Action
Brave Ragazze,"$559,369",2019,Comedy
The Death and Return of Superman,$0,2019,Action
Devushki byvayut raznye,"$1,614,224",2019,Comedy
Ganagandharvan,"$2,842",2019,Drama
Geran,"$1,832",2019,Action
Manta Ray,"$5,970",2019,Drama
The Rising Hawk,"$4,678",2019,Action
Sem pyanits,"$1,545",2019,Western
Storia di B. — La scomparsa di mia …,"$37,923",2019,Documentary
La vérité,"$5,149,467",2019,Drama
Yeoldu Beonjjae Yongeuija,"$35,836",2019,Thriller/Suspense
100 Acres of Hell,"$5,152",2019,Horror
Aadya Rathri,"$4,929",2019,Romantic Comedy
@buelos:nunca es tarde para emprender,"$615,317",2019,Comedy
Albanian Gangster,$0,2019,Drama
Along Came the Devil II,$0,2019,Horror
Aruvam,"$3,991",2019,Horror
De Belofte Van Pisa,"$297,421",2019,Drama
Beloved Beast,"$7,301",2019,Horror
La Boda de la Abuela,"$1,144,141",2019,Comedy
De Brief voor Sinterklaas,"$687,814",2019,Drama
A Bump Along the Way,"$230,761",2019,Comedy
El Camino: A Breaking Bad Movie,$0,2019,Thriller/Suspense
Chambre 212,"$2,995,451",2019,Drama
Chonda Pierce: Unashamed,$0,2019,Documentary
De Club Van Lelijke Kinderen,"$897,044",2019,Adventure
Corpus Christi,"$10,951,283",2019,Drama
The Dead Center,"$57,113",2019,Thriller/Suspense
Dem Horizont so nah,"$1,666,847",2019,Drama
Dolemite is My Name,$0,2019,Drama
Donne moi des ailes,"$12,669,555",2019,Adventure
Doubting Thomas,$0,2019,Drama
Durj,"$2,554",2019,Thriller/Suspense
Emigrant Blues: un road movie în 2 �…,"$1,659",2019,Documentary
Entangled,$0,2019,Drama
The Eulogy,"$72,243",2019,Documentary
La fameuse invasion des ours en Sicile,"$2,145,373",2019,Adventure
Farming,"$87,885",2019,Drama
Fractured,$0,2019,Thriller/Suspense
Fronteras,$0,2019,Drama
Gauguin From The National Gallery London,"$105,693",2019,Documentary
Gift,"$31,588",2019,Documentary
The Gift: The Journey of Johnny Cash,$0,2019,Documentary
Green Light,"$7,404",2019,Documentary
El Guardia,$0,2019,Drama
Holiday Hell,$0,2019,Horror
Între chin și amin,"$20,122",2019,Drama
Jallikattu,"$35,911",2019,Action
Une jeunesse allemande,"$2,343",2019,Documentary
Jexi,"$13,037,386",2019,Romantic Comedy
John Wynn’s Mirror Mirror,$0,2019,Drama
Letters from Antarctica,"$49,597",2019,Drama
Lockdown: Tödliches Erwachen,"$55,645",2019,Thriller/Suspense
Met Opera: Turandot,"$394,676",2019,Concert/Performance
National Theatre Live: A Midsummer Ni…,"$853,827",2019,Concert/Performance
Papicha,"$2,180,934",2019,Drama
"El Pepe, Una Vida Suprema","$78,683",2019,Documentary
Petromax,"$4,238",2019,Horror
Pisica Verde,"$7,270",2019,Drama
Pistolero,"$2,943",2019,Western
Porinju Mariam Jose,"$3,612",2019,Drama
Pražské orgie,"$67,867",2019,Comedy
Saikô no jinsei no mitsuke kata,"$7,466,578",2019,Drama
Serce milosci,$404,2019,Drama
The Sky is Pink,"$739,123",2019,Drama
Soeurs d'armes,"$300,818",2019,Action
Sora no Aosa o Shiru Hito yo,"$4,786,551",2019,Drama
Tara Mira,"$25,563",2019,Drama
Tehran: City Of Love,"$25,154",2019,Drama
Ukradnutý štát,"$16,536",2019,Documentary
Vadio - I Am Not A Poet,"$4,776",2019,Documentary
Viriato,"$26,983",2019,Drama
WhiteStar,"$659,860",2019,Adventure
Yedinci Koğuştaki Mucize,"$20,145,623",2019,Drama
Banlieusards,$0,2019,Drama
Fan Zui Xian Chang,"$37,092,694",2019,Action
Mult v. Kino Vypusk No. 104,"$100,386",2019,Adventure
Steig. Nicht. Aus!,"$593,078",2019,Thriller/Suspense
The Perfect Race,$0,2019,Drama
Among Thieves,$0,2019,Action
Badoet,$0,2019,Horror
Christmas Getaway,"$315,551",2019,Drama
A Cinderella Story: Christmas Wish,$0,2019,Drama
The Drone,"$20,093",2019,Horror
Gothic Harvest,"$31,747",2019,Horror
Inside Lehman Brothers,$0,2019,Documentary
Making Montgomery Clift,$0,2019,Documentary
My Samurai,$0,2019,Action
Pig Hag,$0,2019,Comedy
Return to Horror Hotel,$0,2019,Horror
Beotigo,"$82,672",2019,Drama
Chez jolie coiffure,$0,2019,Documentary
Echoes of Fear,"$56,252",2019,Horror
Stuffed,"$15,532",2019,Documentary
Towards The River Glorious,"$2,899,674",2019,Drama
Armen and Me: Armeniya,"$14,798",2019,Drama
Bukgandoeui Sipjaga,"$56,426",2019,Documentary
Dubeon Halkkayo,"$1,208,613",2019,Romantic Comedy
Greener Grass,"$78,649",2019,Comedy
The Jesus Rolls,"$64,569",2019,Comedy
The Kill Team,"$372,311",2019,Action
The King,"$127,937",2019,Drama
Myslennyy volk,"$35,328",2019,Drama
Nevrland,"$2,783",2019,Horror
Se mi vuoi bene,"$978,896",2019,Comedy
A Young Man with High Potential,"$8,612",2019,Thriller/Suspense
Adults in the Room,"$1,061,700",2019,Drama
#AnneFrank. Vite parallele,"$343,409",2019,Documentary
Ardab Mutiyaran,"$63,737",2019,Drama
El asesino de los caprichos,"$289,182",2019,Thriller/Suspense
Belated Confession,"$160,000",2019,Drama
The Cave,"$159,915",2019,Documentary
Closure,$0,2019,Drama
Dark Lies The Island,"$17,093",2019,Drama
Deva,$835,2019,Drama
Devil’s Junction: Handy Dandy’s R…,$0,2019,Horror
Don't Walk Away,"$2,217",2019,Drama
Eiga Star Twinkle PreCure: Hoshi no U…,"$5,222,577",2019,Adventure
The Elephant Queen,$0,2019,Documentary
Eli,$0,2019,Horror
En Uzun Gece,"$4,451",2019,Action
Fahim,"$2,075,648",2019,Drama
Fragmentary,"$1,272",2019,Horror
Gekijouban Fainaru fantajî XIV: Hika…,"$132,619",2019,Drama
