items,domestic,international
http://www.wikidata.org/entity/Q569281,45000,1000000
http://www.wikidata.org/entity/Q259807,14161057,14300000
http://www.wikidata.org/entity/Q5281010,55556,0
http://www.wikidata.org/entity/Q56561387,0,1000000
http://www.wikidata.org/entity/Q18669866,35529265,78700000
http://www.wikidata.org/entity/Q5281031,203589,0
http://www.wikidata.org/entity/Q1739780,28200000,0
http://www.wikidata.org/entity/Q151903,1315228,11600000
http://www.wikidata.org/entity/Q185248,42445688,0
http://www.wikidata.org/entity/Q5281121,10182376,0
http://www.wikidata.org/entity/Q5281285,34000,0
http://www.wikidata.org/entity/Q837945,14477743,22836080
http://www.wikidata.org/entity/Q84366473,83401599,122000000
http://www.wikidata.org/entity/Q3030138,1430000,1100000
http://www.wikidata.org/entity/Q281830,224641,0
http://www.wikidata.org/entity/Q28465803,3491443,3540000
http://www.wikidata.org/entity/Q1659504,6229946,0
http://www.wikidata.org/entity/Q55609721,1046,0
http://www.wikidata.org/entity/Q201819,115646235,95236608
http://www.wikidata.org/entity/Q592445,80020000,37000000
http://www.wikidata.org/entity/Q1209390,17000000,1500000
http://www.wikidata.org/entity/Q8561227,150947895,137228004
http://www.wikidata.org/entity/Q5284107,19900000,0
http://www.wikidata.org/entity/Q1049916,69059916,22100000
http://www.wikidata.org/entity/Q64733269,0,6200000
http://www.wikidata.org/entity/Q39074381,0,1000000
http://www.wikidata.org/entity/Q571032,162805434,262555403
http://www.wikidata.org/entity/Q516222,480000,6900000
http://www.wikidata.org/entity/Q596319,8100000,0
http://www.wikidata.org/entity/Q950865,144156605,150300000
http://www.wikidata.org/entity/Q847320,31598113,40570000
http://www.wikidata.org/entity/Q18406872,232641920,445076475
http://www.wikidata.org/entity/Q64211112,411331607,544400000
http://www.wikidata.org/entity/Q323827,111721910,246000000
http://www.wikidata.org/entity/Q104867888,61700000,18000000
http://www.wikidata.org/entity/Q5288177,7000,10000
http://www.wikidata.org/entity/Q40187,30652890,11800000
http://www.wikidata.org/entity/Q51800111,292206,4480000
http://www.wikidata.org/entity/Q623615,1150000,0
http://www.wikidata.org/entity/Q327681,114949,16000000
http://www.wikidata.org/entity/Q18149339,117655,0
http://www.wikidata.org/entity/Q55609803,1370000,36600000
http://www.wikidata.org/entity/Q5289666,15700000,12000000
http://www.wikidata.org/entity/Q1064885,72799179,23300000
http://www.wikidata.org/entity/Q16917980,44274028,15600000
http://www.wikidata.org/entity/Q14369698,52459,523000
http://www.wikidata.org/entity/Q1237683,3916744,0
http://www.wikidata.org/entity/Q1238102,251495,2060000
http://www.wikidata.org/entity/Q32910,10169302,14600000
http://www.wikidata.org/entity/Q2299378,24104682,25900000
http://www.wikidata.org/entity/Q1619928,39300000,0
http://www.wikidata.org/entity/Q21450470,89217075,67921000
http://www.wikidata.org/entity/Q100701374,32130000,14600000
http://www.wikidata.org/entity/Q28842722,937,366000
http://www.wikidata.org/entity/Q121555343,0,18000000
http://www.wikidata.org/entity/Q572437,55400000,41300000
http://www.wikidata.org/entity/Q5291921,230000,0
http://www.wikidata.org/entity/Q100801718,45400000,40200000
http://www.wikidata.org/entity/Q29044024,20471,0
http://www.wikidata.org/entity/Q52158045,0,13200
http://www.wikidata.org/entity/Q499918,24000000,16600000
http://www.wikidata.org/entity/Q2585401,11062,34719
http://www.wikidata.org/entity/Q2743888,12648,0
http://www.wikidata.org/entity/Q738456,41549797,83400000
http://www.wikidata.org/entity/Q426828,727883,4151347
http://www.wikidata.org/entity/Q55284714,15000,0
http://www.wikidata.org/entity/Q24631454,14700,0
http://www.wikidata.org/entity/Q19007208,32036,0
http://www.wikidata.org/entity/Q175600,201218,777000
http://www.wikidata.org/entity/Q755523,28812223,28720000
http://www.wikidata.org/entity/Q1242543,11008771,12246221
http://www.wikidata.org/entity/Q5297286,31944,0
http://www.wikidata.org/entity/Q18890297,17000000,18000000
http://www.wikidata.org/entity/Q56064745,60247739,60500000
http://www.wikidata.org/entity/Q4150835,15000,0
http://www.wikidata.org/entity/Q327546,393494,20700000
http://www.wikidata.org/entity/Q2532981,2336944,115000000
http://www.wikidata.org/entity/Q5299794,319245,0
http://www.wikidata.org/entity/Q46992828,135000,1800000
http://www.wikidata.org/entity/Q3037484,29318702,0
http://www.wikidata.org/entity/Q1251504,11200000,10000000
http://www.wikidata.org/entity/Q2878526,22035,0
http://www.wikidata.org/entity/Q640450,33000000,18000000
http://www.wikidata.org/entity/Q25396383,100374,0
http://www.wikidata.org/entity/Q27961897,234425,2460000
http://www.wikidata.org/entity/Q5302898,32064,0
http://www.wikidata.org/entity/Q192409,0,2932000
http://www.wikidata.org/entity/Q17426163,4700000,3000000
http://www.wikidata.org/entity/Q2177752,5000000,0
http://www.wikidata.org/entity/Q1253203,53694,0
http://www.wikidata.org/entity/Q847967,20467,0
http://www.wikidata.org/entity/Q22075017,24574705,30290000
http://www.wikidata.org/entity/Q55647759,96854065,96900000
http://www.wikidata.org/entity/Q106577763,44000000,51000000
http://www.wikidata.org/entity/Q1253219,12960,0
http://www.wikidata.org/entity/Q508136,16000,0
http://www.wikidata.org/entity/Q18786423,13700000,1200000
http://www.wikidata.org/entity/Q16962660,351000,1600000
http://www.wikidata.org/entity/Q102754,16000000,41900000
http://www.wikidata.org/entity/Q105702,9440272,4480000
http://www.wikidata.org/entity/Q1254108,13000000,0
http://www.wikidata.org/entity/Q5304682,74435,0
http://www.wikidata.org/entity/Q14512114,56091725,159419715
http://www.wikidata.org/entity/Q15985322,28845628,19400000
http://www.wikidata.org/entity/Q33256053,79336,451425
http://www.wikidata.org/entity/Q632737,42882480,47600000
http://www.wikidata.org/entity/Q2075874,51000,20600000
http://www.wikidata.org/entity/Q653303,9383102,48200000
http://www.wikidata.org/entity/Q119341,30478080,52400000
http://www.wikidata.org/entity/Q1193005,14110000,5000000
http://www.wikidata.org/entity/Q284891,20707,0
http://www.wikidata.org/entity/Q19007211,33704885,19700000
http://www.wikidata.org/entity/Q5306553,32321171,37400000
http://www.wikidata.org/entity/Q5306366,19800000,11000000
http://www.wikidata.org/entity/Q329056,103365956,51500000
http://www.wikidata.org/entity/Q65082880,1721784,4600000
http://www.wikidata.org/entity/Q2528642,21300000,18700000
http://www.wikidata.org/entity/Q5306627,225000,0
http://www.wikidata.org/entity/Q3039250,1000000,2000000
http://www.wikidata.org/entity/Q5306763,12000000,0
http://www.wikidata.org/entity/Q276772,13414714,22270000
http://www.wikidata.org/entity/Q5307072,10200000,0
http://www.wikidata.org/entity/Q604980,32300000,10100000
http://www.wikidata.org/entity/Q12116433,343341,187000
http://www.wikidata.org/entity/Q1814939,35061032,41000000
http://www.wikidata.org/entity/Q1259409,10808632,22993509
http://www.wikidata.org/entity/Q19598958,32677843,20700000
http://www.wikidata.org/entity/Q1259440,23840,1720340
http://www.wikidata.org/entity/Q29371919,3243,4387
http://www.wikidata.org/entity/Q5308353,10000,0
http://www.wikidata.org/entity/Q53703,13987801,0
http://www.wikidata.org/entity/Q698492,1071971,0
http://www.wikidata.org/entity/Q1193282,15516901,0
http://www.wikidata.org/entity/Q1261193,4740000,0
http://www.wikidata.org/entity/Q30742690,0,1120000
http://www.wikidata.org/entity/Q100724914,35000,0
http://www.wikidata.org/entity/Q3793642,12597,0
http://www.wikidata.org/entity/Q569941,100539043,111224936
http://www.wikidata.org/entity/Q65153125,0,1100000
http://www.wikidata.org/entity/Q495314,4762535,4130000
http://www.wikidata.org/entity/Q1946639,62643,0
http://www.wikidata.org/entity/Q462418,127175374,120175374
http://www.wikidata.org/entity/Q1265087,26620000,13900000
http://www.wikidata.org/entity/Q14932750,86208834,83500000
http://www.wikidata.org/entity/Q114740513,13000000,5000000
http://www.wikidata.org/entity/Q24284798,114766307,238500000
http://www.wikidata.org/entity/Q3041142,5000000,3000000
http://www.wikidata.org/entity/Q60834962,30200000,30000000
http://www.wikidata.org/entity/Q60834962,108327830,292319830
http://www.wikidata.org/entity/Q1265779,15195394,18600000
http://www.wikidata.org/entity/Q105554572,93700000,118300000
http://www.wikidata.org/entity/Q21935651,188373161,337200000
http://www.wikidata.org/entity/Q107273300,40157925,78500000
http://www.wikidata.org/entity/Q5317042,835377,0
http://www.wikidata.org/entity/Q16679516,32222,0
http://www.wikidata.org/entity/Q1268749,1200000,4200000
http://www.wikidata.org/entity/Q11621,437100000,358000000
http://www.wikidata.org/entity/Q158474,101440743,76555547
http://www.wikidata.org/entity/Q1276847,23523,1119020
http://www.wikidata.org/entity/Q5325503,101041,0
http://www.wikidata.org/entity/Q25136586,8546221,48100000
http://www.wikidata.org/entity/Q819105,19819635,79300000
http://www.wikidata.org/entity/Q47538945,1200000,14000000
http://www.wikidata.org/entity/Q5327064,102296,0
http://www.wikidata.org/entity/Q169372,3920000,0
http://www.wikidata.org/entity/Q500280,79900000,31000000
http://www.wikidata.org/entity/Q16031637,38654061,58600000
http://www.wikidata.org/entity/Q14895327,0,228000
http://www.wikidata.org/entity/Q752017,17105114,56100000
http://www.wikidata.org/entity/Q5328652,4000000,16000000
http://www.wikidata.org/entity/Q1278067,10000,0
http://www.wikidata.org/entity/Q27703224,161374,0
http://www.wikidata.org/entity/Q817266,58601174,7476616
http://www.wikidata.org/entity/Q21527629,29400000,0
http://www.wikidata.org/entity/Q503638,41000000,0
http://www.wikidata.org/entity/Q1278386,1740000,11600000
http://www.wikidata.org/entity/Q5331250,1040000,0
http://www.wikidata.org/entity/Q941688,16468,0
http://www.wikidata.org/entity/Q782862,100000,0
http://www.wikidata.org/entity/Q2349343,1200000,0
http://www.wikidata.org/entity/Q304030,80017487,124645894
http://www.wikidata.org/entity/Q1212068,18096,1722601
http://www.wikidata.org/entity/Q502876,31794497,0
http://www.wikidata.org/entity/Q383652,536508,0
http://www.wikidata.org/entity/Q596773,1162481,0
http://www.wikidata.org/entity/Q19571557,15620000,29460000
http://www.wikidata.org/entity/Q1283552,32880,2168320
http://www.wikidata.org/entity/Q760093,43313104,37400000
http://www.wikidata.org/entity/Q1187607,100206256,270300000
http://www.wikidata.org/entity/Q55610511,0,1270000
http://www.wikidata.org/entity/Q1753575,14500000,13000000
http://www.wikidata.org/entity/Q83969215,0,1800000
http://www.wikidata.org/entity/Q1327845,0,11400000
http://www.wikidata.org/entity/Q97164958,0,13400000
http://www.wikidata.org/entity/Q571164,81612265,50589992
http://www.wikidata.org/entity/Q47265121,13539719,2684100
http://www.wikidata.org/entity/Q151946,17201171,28150000
http://www.wikidata.org/entity/Q340814,5197095,0
http://www.wikidata.org/entity/Q19824642,122172,1710000
http://www.wikidata.org/entity/Q16250107,84000,0
http://www.wikidata.org/entity/Q16241878,10240,0
http://www.wikidata.org/entity/Q472359,7500000,1000000
http://www.wikidata.org/entity/Q18674502,0,1800000
http://www.wikidata.org/entity/Q18709329,634000,16100000
http://www.wikidata.org/entity/Q1206261,14809547,1420000
http://www.wikidata.org/entity/Q1325887,2000000,1000000
http://www.wikidata.org/entity/Q16155970,1000,0
http://www.wikidata.org/entity/Q610159,24680466,32800000
http://www.wikidata.org/entity/Q3050651,10000,0
http://www.wikidata.org/entity/Q5358853,154426586,331000000
http://www.wikidata.org/entity/Q89411396,1198344,940000
http://www.wikidata.org/entity/Q949879,175531385,47402814
http://www.wikidata.org/entity/Q28870401,0,3100000
http://www.wikidata.org/entity/Q27964676,4000000,0
http://www.wikidata.org/entity/Q499656,30059795,54400000
http://www.wikidata.org/entity/Q727846,16000000,59200000
http://www.wikidata.org/entity/Q113052,26785067,45700000
http://www.wikidata.org/entity/Q19544495,2289652,10118626
http://www.wikidata.org/entity/Q17627840,0,2700000
http://www.wikidata.org/entity/Q2914048,0,2100000
http://www.wikidata.org/entity/Q1216153,11750,1110000
http://www.wikidata.org/entity/Q1332163,12000,0
http://www.wikidata.org/entity/Q840297,204092,0
http://www.wikidata.org/entity/Q16560616,0,2100000
http://www.wikidata.org/entity/Q923911,7101984,64700000
http://www.wikidata.org/entity/Q29047508,0,104000
http://www.wikidata.org/entity/Q66619990,0,7000000
http://www.wikidata.org/entity/Q748851,6272791,28700000
http://www.wikidata.org/entity/Q21427387,45178,0
http://www.wikidata.org/entity/Q1334314,5918781,0
http://www.wikidata.org/entity/Q18914954,1052929,0
http://www.wikidata.org/entity/Q84362533,151040048,136500000
http://www.wikidata.org/entity/Q2460817,5000000,0
http://www.wikidata.org/entity/Q4531204,93050067,193100000
http://www.wikidata.org/entity/Q24628873,0,1600000
http://www.wikidata.org/entity/Q24249964,6000,0
http://www.wikidata.org/entity/Q110039575,2300000,0
http://www.wikidata.org/entity/Q65091224,10063585,15500000
http://www.wikidata.org/entity/Q1338008,2220000,18000000
http://www.wikidata.org/entity/Q5373107,46000,0
http://www.wikidata.org/entity/Q3724802,3060204,10100000
http://www.wikidata.org/entity/Q110876878,1600000,8000000
http://www.wikidata.org/entity/Q271281,22238000,42900000
http://www.wikidata.org/entity/Q2309994,3038413,0
http://www.wikidata.org/entity/Q1339386,28840000,6000000
http://www.wikidata.org/entity/Q96233693,0,2300000
http://www.wikidata.org/entity/Q490464,127807262,212720824
http://www.wikidata.org/entity/Q1972135,13400000,0
http://www.wikidata.org/entity/Q110904414,0,10400000
http://www.wikidata.org/entity/Q814288,1276461,0
http://www.wikidata.org/entity/Q1758112,61965502,63700000
http://www.wikidata.org/entity/Q106765214,252000,0
http://www.wikidata.org/entity/Q60737570,35000,0
http://www.wikidata.org/entity/Q87455205,20222,0
http://www.wikidata.org/entity/Q14396397,23100000,10000000
http://www.wikidata.org/entity/Q30898336,0,1064180
http://www.wikidata.org/entity/Q849656,66188989,111989000
http://www.wikidata.org/entity/Q93778,12008444,0
http://www.wikidata.org/entity/Q497262,41032177,16000000
http://www.wikidata.org/entity/Q5376656,233856,0
http://www.wikidata.org/entity/Q129813,165198,1017071
http://www.wikidata.org/entity/Q2844879,1000000,2000000
http://www.wikidata.org/entity/Q271006,51014460,26900000
http://www.wikidata.org/entity/Q1088058,12210000,0
http://www.wikidata.org/entity/Q177930,111549836,139000000
http://www.wikidata.org/entity/Q51796946,0,1800000
http://www.wikidata.org/entity/Q30032653,0,2700000
http://www.wikidata.org/entity/Q14514258,17609132,5630000
http://www.wikidata.org/entity/Q1344190,4470000,1000000
http://www.wikidata.org/entity/Q3053644,0,6200000
http://www.wikidata.org/entity/Q19816596,1200000,1000000
http://www.wikidata.org/entity/Q331617,25000000,90000000
http://www.wikidata.org/entity/Q1327671,33645,1176535
http://www.wikidata.org/entity/Q15725811,32500000,14000000
http://www.wikidata.org/entity/Q1139259,3769931,28800000
http://www.wikidata.org/entity/Q111655610,100000,200000
http://www.wikidata.org/entity/Q19842133,0,2700000
http://www.wikidata.org/entity/Q16947425,107518682,160900000
http://www.wikidata.org/entity/Q841118,39014084,45700000
http://www.wikidata.org/entity/Q18015682,209034,1840000
http://www.wikidata.org/entity/Q239296,75202846,174436048
http://www.wikidata.org/entity/Q11618,7000000,0
http://www.wikidata.org/entity/Q1354274,1951000,0
http://www.wikidata.org/entity/Q220955,125595205,130700000
http://www.wikidata.org/entity/Q21065355,0,25100000
http://www.wikidata.org/entity/Q588470,23500000,0
http://www.wikidata.org/entity/Q4532576,25000000,0
http://www.wikidata.org/entity/Q4326519,1700000,0
http://www.wikidata.org/entity/Q554843,28064022,0
http://www.wikidata.org/entity/Q4204219,14143280,0
http://www.wikidata.org/entity/Q1742092,18422,1087247
http://www.wikidata.org/entity/Q496316,43000000,0
http://www.wikidata.org/entity/Q741026,25000000,42000000
http://www.wikidata.org/entity/Q1658594,57412778,43700000
http://www.wikidata.org/entity/Q5397048,17138,0
http://www.wikidata.org/entity/Q196685,25137846,112200000
http://www.wikidata.org/entity/Q30637119,4400000,74000000
http://www.wikidata.org/entity/Q39060677,4400000,10000000
http://www.wikidata.org/entity/Q48672477,57305025,98500000
http://www.wikidata.org/entity/Q55450583,3100,0
http://www.wikidata.org/entity/Q23894629,164870234,237200000
http://www.wikidata.org/entity/Q208269,34400000,32000000
http://www.wikidata.org/entity/Q4205355,1005975,0
http://www.wikidata.org/entity/Q1766235,0,21000000
http://www.wikidata.org/entity/Q347260,0,2100000
http://www.wikidata.org/entity/Q596891,750000,0
http://www.wikidata.org/entity/Q666017,104471,1600000
http://www.wikidata.org/entity/Q3060692,125687,376000
http://www.wikidata.org/entity/Q195949,100462298,72400000
http://www.wikidata.org/entity/Q3284333,14000000,0
